arm0_shoulder_yaw,arm0_shoulder_pitch,arm0_elbow_pitch,arm0_elbow_roll,arm0_wrist_pitch,arm0_wrist_roll,Act EE x,Act EE y,Act EE z,Act EE x_or,Act EE y_or,Act EE z_or,Act EE_w_or,Timestamp
0.27136,-0.61434,1.04075,-0.23917,-0.12783,-0.44710,0.82681,0.23459,0.03023,-0.34502,0.09093,0.19003,0.91465,1739145749
0.27417,-0.61494,1.03600,-0.19338,-0.11221,-0.51156,0.82656,0.23521,0.03091,-0.35510,0.09403,0.18955,0.91057,1739145749
0.27686,-0.61554,1.03089,-0.14756,-0.09793,-0.57650,0.82632,0.23604,0.03197,-0.36508,0.09633,0.18962,0.90635,1739145749
0.27988,-0.61592,1.02463,-0.07818,-0.08278,-0.66538,0.82614,0.23703,0.03332,-0.37528,0.09874,0.18959,0.90192,1739145750
0.28255,-0.61596,1.01941,-0.00043,-0.06957,-0.76112,0.82586,0.23798,0.03403,-0.38454,0.10112,0.19006,0.89765,1739145750
0.28494,-0.61603,1.01480,0.11250,-0.05963,-0.89026,0.82571,0.23866,0.03492,-0.39290,0.10283,0.18987,0.89387,1739145750
0.28750,-0.61607,1.01047,0.26073,-0.05205,-1.05406,0.82555,0.23949,0.03586,-0.40089,0.10410,0.18956,0.89023,1739145750
0.29021,-0.61608,1.00620,0.45963,-0.04823,-1.27009,0.82551,0.24024,0.03711,-0.40963,0.10460,0.18854,0.88641,1739145750
0.29286,-0.61613,1.00282,0.64144,-0.04852,-1.46855,0.82550,0.24101,0.03836,-0.41801,0.10428,0.18730,0.88279,1739145751
0.29491,-0.61610,0.99920,0.83743,-0.04948,-1.67686,0.82556,0.24126,0.03945,-0.42445,0.10509,0.18575,0.87994,1739145751
0.29786,-0.61599,0.99580,1.04873,-0.05827,-1.90301,0.82577,0.24113,0.04067,-0.43264,0.10600,0.18178,0.87667,1739145751
0.30105,-0.61578,0.99067,1.27929,-0.07022,-2.15064,0.82596,0.24060,0.04197,-0.44215,0.10872,0.17731,0.87249,1739145751
0.30380,-0.61549,0.98358,1.51638,-0.08190,-2.40773,0.82593,0.24005,0.04311,-0.45269,0.11314,0.17482,0.86701,1739145751
0.30500,-0.61538,0.98133,1.56895,-0.08774,-2.46205,0.82593,0.23992,0.04359,-0.45416,0.11485,0.17319,0.86634,1739145752
0.30498,-0.61538,0.98127,1.56894,-0.08783,-2.46175,0.82595,0.23988,0.04363,-0.45404,0.11487,0.17311,0.86642,1739145752
0.30502,-0.61537,0.98120,1.56897,-0.08783,-2.46163,0.82595,0.23992,0.04366,-0.45397,0.11485,0.17311,0.86646,1739145752
0.30499,-0.61538,0.98115,1.56896,-0.08781,-2.46161,0.82596,0.23990,0.04370,-0.45396,0.11483,0.17309,0.86647,1739145752
0.30500,-0.61535,0.98112,1.56894,-0.08787,-2.46156,0.82597,0.23990,0.04369,-0.45396,0.11484,0.17307,0.86648,1739145752
0.30499,-0.61536,0.98112,1.56898,-0.08781,-2.46162,0.82597,0.23990,0.04370,-0.45396,0.11482,0.17309,0.86647,1739145753
0.30502,-0.61535,0.98109,1.56896,-0.08785,-2.46158,0.82597,0.23992,0.04371,-0.45396,0.11482,0.17308,0.86648,1739145753
0.30501,-0.61537,0.98108,1.56896,-0.08786,-2.46159,0.82597,0.23991,0.04373,-0.45396,0.11480,0.17307,0.86648,1739145753
0.30503,-0.61536,0.98108,1.56896,-0.08783,-2.46158,0.82596,0.23993,0.04372,-0.45395,0.11480,0.17309,0.86648,1739145753
0.30503,-0.61536,0.98104,1.56896,-0.08786,-2.46155,0.82597,0.23993,0.04375,-0.45394,0.11479,0.17307,0.86649,1739145753
0.30503,-0.61538,0.98104,1.56896,-0.08781,-2.46155,0.82597,0.23994,0.04376,-0.45394,0.11477,0.17308,0.86649,1739145754
0.30503,-0.61537,0.98102,1.56896,-0.08781,-2.46153,0.82597,0.23993,0.04377,-0.45393,0.11477,0.17308,0.86650,1739145754
0.30505,-0.61537,0.98101,1.56896,-0.08784,-2.46156,0.82597,0.23995,0.04377,-0.45394,0.11477,0.17308,0.86649,1739145754
0.30505,-0.61535,0.98096,1.56897,-0.08782,-2.46153,0.82598,0.23995,0.04378,-0.45392,0.11475,0.17307,0.86651,1739145754
0.30505,-0.61537,0.98092,1.56895,-0.08782,-2.46154,0.82598,0.23996,0.04383,-0.45393,0.11472,0.17306,0.86651,1739145754
0.30506,-0.61537,0.98088,1.56896,-0.08782,-2.46152,0.82599,0.23997,0.04385,-0.45392,0.11470,0.17306,0.86652,1739145755
0.30506,-0.61535,0.98086,1.56896,-0.08783,-2.46155,0.82599,0.23997,0.04385,-0.45393,0.11470,0.17306,0.86651,1739145755
0.30505,-0.61536,0.98082,1.56896,-0.08784,-2.46152,0.82600,0.23996,0.04388,-0.45392,0.11469,0.17304,0.86652,1739145755
0.30506,-0.61536,0.98081,1.56896,-0.08782,-2.46153,0.82600,0.23997,0.04388,-0.45392,0.11468,0.17305,0.86652,1739145755
0.30506,-0.61536,0.98080,1.56894,-0.08784,-2.46150,0.82600,0.23997,0.04389,-0.45392,0.11468,0.17304,0.86653,1739145755
0.30507,-0.61535,0.98080,1.56896,-0.08786,-2.46151,0.82600,0.23997,0.04387,-0.45392,0.11469,0.17304,0.86652,1739145756
0.30508,-0.61537,0.98078,1.56895,-0.08784,-2.46147,0.82600,0.23998,0.04391,-0.45390,0.11466,0.17304,0.86654,1739145756
0.30507,-0.61536,0.98078,1.56896,-0.08785,-2.46150,0.82600,0.23998,0.04390,-0.45390,0.11467,0.17303,0.86653,1739145756
0.30508,-0.61535,0.98080,1.56895,-0.08785,-2.46149,0.82600,0.23998,0.04388,-0.45391,0.11468,0.17304,0.86653,1739145756
0.30508,-0.61535,0.98079,1.56896,-0.08785,-2.46148,0.82600,0.23999,0.04389,-0.45390,0.11468,0.17304,0.86653,1739145756
0.30509,-0.61536,0.98076,1.56896,-0.08783,-2.46150,0.82600,0.24000,0.04391,-0.45391,0.11465,0.17305,0.86653,1739145757
0.30508,-0.61535,0.98077,1.56893,-0.08782,-2.46147,0.82600,0.23999,0.04390,-0.45391,0.11466,0.17305,0.86653,1739145757
0.30509,-0.61535,0.98076,1.56896,-0.08784,-2.46147,0.82600,0.24000,0.04390,-0.45389,0.11466,0.17304,0.86654,1739145757
0.30510,-0.61537,0.98077,1.56895,-0.08785,-2.46150,0.82599,0.24000,0.04391,-0.45391,0.11466,0.17304,0.86653,1739145757
0.30511,-0.61535,0.98076,1.56895,-0.08782,-2.46151,0.82599,0.24001,0.04391,-0.45392,0.11465,0.17306,0.86652,1739145757
0.30510,-0.61537,0.98076,1.56896,-0.08783,-2.46147,0.82600,0.24000,0.04392,-0.45389,0.11465,0.17305,0.86654,1739145758
0.30513,-0.61537,0.98076,1.56895,-0.08785,-2.46151,0.82599,0.24003,0.04392,-0.45392,0.11464,0.17305,0.86653,1739145758
0.30511,-0.61536,0.98076,1.56895,-0.08783,-2.46151,0.82599,0.24001,0.04391,-0.45392,0.11465,0.17305,0.86652,1739145758
0.30513,-0.61537,0.98075,1.56896,-0.08784,-2.46152,0.82599,0.24003,0.04392,-0.45392,0.11464,0.17306,0.86653,1739145758
0.30512,-0.61537,0.98076,1.56894,-0.08784,-2.46149,0.82599,0.24002,0.04391,-0.45391,0.11465,0.17305,0.86653,1739145758
0.30514,-0.61535,0.98074,1.56895,-0.08785,-2.46153,0.82599,0.24003,0.04392,-0.45393,0.11464,0.17306,0.86652,1739145759
0.30512,-0.61536,0.98074,1.56896,-0.08781,-2.46150,0.82599,0.24003,0.04392,-0.45390,0.11464,0.17306,0.86653,1739145759
0.30514,-0.61536,0.98072,1.56896,-0.08784,-2.46150,0.82599,0.24003,0.04393,-0.45390,0.11463,0.17305,0.86654,1739145759
0.30514,-0.61535,0.98074,1.56896,-0.08783,-2.46153,0.82599,0.24004,0.04392,-0.45392,0.11464,0.17306,0.86652,1739145759
0.30513,-0.61537,0.98072,1.56896,-0.08784,-2.46151,0.82599,0.24003,0.04394,-0.45391,0.11463,0.17305,0.86653,1739145759
0.30514,-0.61535,0.98073,1.56896,-0.08783,-2.46151,0.82599,0.24004,0.04392,-0.45391,0.11463,0.17306,0.86653,1739145760
0.30514,-0.61537,0.98072,1.56894,-0.08787,-2.46151,0.82599,0.24004,0.04394,-0.45392,0.11463,0.17304,0.86653,1739145760
0.30515,-0.61537,0.98072,1.56897,-0.08784,-2.46150,0.82599,0.24005,0.04394,-0.45390,0.11462,0.17306,0.86654,1739145760
0.30514,-0.61537,0.98073,1.56896,-0.08785,-2.46151,0.82599,0.24004,0.04393,-0.45392,0.11463,0.17305,0.86653,1739145760
0.30515,-0.61537,0.98072,1.56896,-0.08786,-2.46150,0.82599,0.24004,0.04394,-0.45391,0.11463,0.17305,0.86653,1739145760
0.30515,-0.61535,0.98072,1.56895,-0.08784,-2.46151,0.82599,0.24005,0.04393,-0.45392,0.11463,0.17306,0.86653,1739145761
