arm0_shoulder_yaw,arm0_shoulder_pitch,arm0_elbow_pitch,arm0_elbow_roll,arm0_wrist_pitch,arm0_wrist_roll,Act EE x,Act EE y,Act EE z,Act EE x_or,Act EE y_or,Act EE z_or,Act EE_w_or,Timestamp
-0.07114,-0.42799,1.48133,-0.15680,-0.21420,0.11652,0.69528,-0.04265,-0.32437,0.00453,0.40823,-0.00981,0.91282,1739066286
-0.07112,-0.42802,1.48135,-0.15680,-0.21424,0.11651,0.69528,-0.04263,-0.32435,0.00452,0.40820,-0.00980,0.91283,1739066286
-0.07112,-0.42803,1.48140,-0.15679,-0.21422,0.11655,0.69526,-0.04263,-0.32437,0.00454,0.40823,-0.00981,0.91282,1739066286
-0.07112,-0.42805,1.48143,-0.15681,-0.21422,0.11653,0.69525,-0.04263,-0.32437,0.00453,0.40824,-0.00980,0.91281,1739066287
-0.07112,-0.42806,1.48144,-0.15682,-0.21421,0.11653,0.69525,-0.04263,-0.32436,0.00453,0.40824,-0.00980,0.91281,1739066287
-0.07112,-0.42807,1.48151,-0.15680,-0.21419,0.11655,0.69522,-0.04263,-0.32438,0.00454,0.40827,-0.00981,0.91280,1739066287
-0.07113,-0.42810,1.48154,-0.15681,-0.21420,0.11659,0.69522,-0.04264,-0.32437,0.00456,0.40827,-0.00982,0.91280,1739066287
-0.07113,-0.42812,1.48157,-0.15682,-0.21421,0.11652,0.69521,-0.04263,-0.32437,0.00453,0.40827,-0.00980,0.91280,1739066287
-0.07112,-0.42813,1.48160,-0.15681,-0.21417,0.11651,0.69519,-0.04263,-0.32439,0.00452,0.40830,-0.00980,0.91278,1739066288
-0.07112,-0.42813,1.48163,-0.15680,-0.21418,0.11653,0.69518,-0.04263,-0.32439,0.00454,0.40830,-0.00981,0.91278,1739066288
-0.07114,-0.42815,1.48164,-0.15681,-0.21418,0.11657,0.69518,-0.04264,-0.32439,0.00455,0.40831,-0.00982,0.91278,1739066288
-0.07113,-0.42818,1.48169,-0.15682,-0.21417,0.11653,0.69517,-0.04263,-0.32438,0.00453,0.40832,-0.00981,0.91278,1739066288
-0.07114,-0.42818,1.48172,-0.15683,-0.21415,0.11652,0.69515,-0.04264,-0.32440,0.00453,0.40834,-0.00981,0.91277,1739066288
-0.07113,-0.42819,1.48174,-0.15681,-0.21416,0.11653,0.69514,-0.04263,-0.32440,0.00454,0.40834,-0.00981,0.91277,1739066289
-0.07115,-0.42820,1.48175,-0.15681,-0.21413,0.11651,0.69514,-0.04264,-0.32440,0.00453,0.40835,-0.00981,0.91276,1739066289
-0.07113,-0.42820,1.48179,-0.15683,-0.21412,0.11651,0.69512,-0.04263,-0.32441,0.00452,0.40837,-0.00980,0.91275,1739066289
-0.07114,-0.42820,1.48180,-0.15682,-0.21411,0.11652,0.69511,-0.04264,-0.32442,0.00453,0.40838,-0.00981,0.91275,1739066289
-0.07115,-0.42822,1.48182,-0.15680,-0.21410,0.11653,0.69511,-0.04264,-0.32441,0.00454,0.40839,-0.00982,0.91275,1739066289
-0.07115,-0.42823,1.48184,-0.15685,-0.21410,0.11654,0.69510,-0.04264,-0.32442,0.00453,0.40839,-0.00981,0.91274,1739066290
-0.07115,-0.42823,1.48186,-0.15683,-0.21404,0.11650,0.69509,-0.04264,-0.32443,0.00452,0.40843,-0.00981,0.91273,1739066290
-0.07115,-0.42824,1.48187,-0.15684,-0.21404,0.11653,0.69509,-0.04264,-0.32442,0.00453,0.40843,-0.00981,0.91273,1739066290
-0.07115,-0.42826,1.48184,-0.15683,-0.21401,0.11652,0.69510,-0.04264,-0.32441,0.00453,0.40842,-0.00982,0.91273,1739066290
-0.07115,-0.42824,1.48187,-0.15684,-0.21404,0.11652,0.69508,-0.04265,-0.32443,0.00452,0.40843,-0.00981,0.91273,1739066290
-0.07115,-0.42825,1.48188,-0.15684,-0.21403,0.11653,0.69508,-0.04264,-0.32443,0.00453,0.40843,-0.00981,0.91272,1739066291
-0.07115,-0.42827,1.48190,-0.15683,-0.21402,0.11652,0.69508,-0.04264,-0.32442,0.00453,0.40844,-0.00982,0.91272,1739066291
-0.07115,-0.42826,1.48192,-0.15684,-0.21401,0.11652,0.69506,-0.04264,-0.32444,0.00453,0.40846,-0.00982,0.91271,1739066291
-0.07115,-0.42825,1.48192,-0.15683,-0.21399,0.11652,0.69506,-0.04265,-0.32445,0.00453,0.40847,-0.00982,0.91271,1739066291
-0.07115,-0.42827,1.48194,-0.15684,-0.21398,0.11652,0.69505,-0.04264,-0.32445,0.00453,0.40848,-0.00982,0.91270,1739066291
-0.07116,-0.42826,1.48194,-0.15684,-0.21398,0.11652,0.69505,-0.04265,-0.32445,0.00453,0.40848,-0.00982,0.91270,1739066292
-0.07115,-0.42827,1.48195,-0.15684,-0.21399,0.11652,0.69505,-0.04264,-0.32444,0.00453,0.40847,-0.00982,0.91271,1739066292
-0.07115,-0.42828,1.48194,-0.15684,-0.21398,0.11654,0.69506,-0.04264,-0.32443,0.00453,0.40847,-0.00982,0.91271,1739066292
-0.07115,-0.42828,1.48196,-0.15685,-0.21399,0.11652,0.69505,-0.04264,-0.32444,0.00452,0.40847,-0.00981,0.91271,1739066292
-0.07117,-0.42828,1.48196,-0.15683,-0.21400,0.11652,0.69505,-0.04265,-0.32444,0.00453,0.40847,-0.00983,0.91271,1739066292
-0.07116,-0.42827,1.48195,-0.15684,-0.21398,0.11652,0.69504,-0.04265,-0.32445,0.00453,0.40848,-0.00982,0.91270,1739066293
-0.07116,-0.42830,1.48198,-0.15685,-0.21397,0.11653,0.69504,-0.04265,-0.32444,0.00453,0.40849,-0.00982,0.91270,1739066293
-0.07115,-0.42830,1.48200,-0.15685,-0.21398,0.11652,0.69503,-0.04264,-0.32445,0.00452,0.40849,-0.00981,0.91270,1739066293
-0.07117,-0.42830,1.48200,-0.15685,-0.21398,0.11653,0.69503,-0.04265,-0.32445,0.00453,0.40849,-0.00982,0.91270,1739066293
-0.07118,-0.42830,1.48203,-0.15684,-0.21397,0.11652,0.69501,-0.04266,-0.32446,0.00453,0.40851,-0.00983,0.91269,1739066293
-0.07117,-0.42832,1.48204,-0.15684,-0.21398,0.11650,0.69502,-0.04265,-0.32445,0.00452,0.40850,-0.00982,0.91269,1739066294
-0.07116,-0.42832,1.48205,-0.15684,-0.21394,0.11651,0.69501,-0.04265,-0.32446,0.00452,0.40852,-0.00982,0.91268,1739066294
-0.07116,-0.42832,1.48204,-0.15684,-0.21395,0.11651,0.69501,-0.04265,-0.32445,0.00452,0.40851,-0.00982,0.91269,1739066294
-0.07115,-0.42833,1.48208,-0.15683,-0.21394,0.11648,0.69500,-0.04264,-0.32446,0.00451,0.40853,-0.00981,0.91268,1739066294
-0.07116,-0.42833,1.48209,-0.15683,-0.21395,0.11652,0.69500,-0.04265,-0.32446,0.00453,0.40853,-0.00982,0.91268,1739066294
-0.07117,-0.42834,1.48211,-0.15685,-0.21391,0.11654,0.69498,-0.04265,-0.32447,0.00453,0.40855,-0.00983,0.91267,1739066295
-0.07118,-0.42835,1.48211,-0.15683,-0.21391,0.11651,0.69498,-0.04266,-0.32446,0.00453,0.40855,-0.00983,0.91267,1739066295
-0.07117,-0.42837,1.48214,-0.15683,-0.21392,0.11649,0.69498,-0.04265,-0.32446,0.00452,0.40855,-0.00982,0.91267,1739066295
-0.07117,-0.42838,1.48214,-0.15684,-0.21389,0.11651,0.69498,-0.04265,-0.32446,0.00452,0.40856,-0.00983,0.91267,1739066295
-0.07116,-0.42838,1.48218,-0.15685,-0.21393,0.11650,0.69497,-0.04265,-0.32446,0.00452,0.40855,-0.00982,0.91267,1739066295
