arm0_shoulder_yaw,arm0_shoulder_pitch,arm0_elbow_pitch,arm0_elbow_roll,arm0_wrist_pitch,arm0_wrist_roll,Act EE x,Act EE y,Act EE z,Act EE x_or,Act EE y_or,Act EE z_or,Act EE_w_or,Timestamp
-0.00772,-0.69016,1.43627,1.05599,-0.14026,-1.08124,0.75468,-0.02920,-0.13190,-0.03283,0.33226,-0.05624,0.94094,1739074268
-0.00772,-0.69014,1.43627,1.05599,-0.14025,-1.08124,0.75468,-0.02921,-0.13191,-0.03283,0.33227,-0.05624,0.94093,1739074268
-0.00773,-0.69016,1.43625,1.05598,-0.14026,-1.08124,0.75469,-0.02921,-0.13189,-0.03284,0.33225,-0.05624,0.94094,1739074269
-0.00771,-0.69015,1.43625,1.05598,-0.14026,-1.08125,0.75469,-0.02920,-0.13190,-0.03285,0.33225,-0.05623,0.94094,1739074269
-0.00772,-0.69014,1.43627,1.05598,-0.14027,-1.08123,0.75468,-0.02920,-0.13191,-0.03284,0.33226,-0.05624,0.94094,1739074269
-0.00772,-0.69015,1.43626,1.05598,-0.14026,-1.08124,0.75468,-0.02921,-0.13190,-0.03283,0.33226,-0.05624,0.94094,1739074269
-0.00772,-0.69014,1.43628,1.05598,-0.14026,-1.08123,0.75468,-0.02920,-0.13191,-0.03284,0.33227,-0.05624,0.94093,1739074269
-0.00771,-0.69014,1.43628,1.05600,-0.14028,-1.08124,0.75468,-0.02920,-0.13191,-0.03283,0.33226,-0.05624,0.94094,1739074270
-0.00771,-0.69014,1.43625,1.05599,-0.14025,-1.08123,0.75468,-0.02920,-0.13190,-0.03283,0.33226,-0.05623,0.94094,1739074270
-0.00770,-0.69014,1.43625,1.05598,-0.14024,-1.08127,0.75469,-0.02919,-0.13190,-0.03285,0.33226,-0.05622,0.94094,1739074270
-0.00772,-0.69014,1.43626,1.05600,-0.14026,-1.08123,0.75468,-0.02920,-0.13191,-0.03282,0.33226,-0.05624,0.94094,1739074270
-0.00773,-0.69014,1.43625,1.05599,-0.14023,-1.08122,0.75469,-0.02921,-0.13190,-0.03282,0.33226,-0.05624,0.94094,1739074270
-0.00772,-0.69011,1.43628,1.05599,-0.14027,-1.08123,0.75467,-0.02920,-0.13194,-0.03283,0.33228,-0.05624,0.94093,1739074271
-0.00772,-0.69012,1.43626,1.05598,-0.14025,-1.08122,0.75468,-0.02921,-0.13192,-0.03282,0.33227,-0.05624,0.94093,1739074271
-0.00772,-0.69013,1.43626,1.05599,-0.14025,-1.08124,0.75468,-0.02921,-0.13191,-0.03283,0.33227,-0.05624,0.94093,1739074271
-0.00770,-0.69013,1.43626,1.05599,-0.14027,-1.08123,0.75468,-0.02919,-0.13192,-0.03283,0.33227,-0.05624,0.94094,1739074271
-0.00772,-0.69014,1.43625,1.05599,-0.14024,-1.08125,0.75468,-0.02920,-0.13190,-0.03283,0.33226,-0.05623,0.94094,1739074271
-0.00772,-0.69014,1.43625,1.05598,-0.14027,-1.08124,0.75468,-0.02920,-0.13190,-0.03284,0.33226,-0.05624,0.94094,1739074272
-0.00772,-0.69013,1.43624,1.05599,-0.14028,-1.08121,0.75469,-0.02921,-0.13190,-0.03282,0.33225,-0.05625,0.94094,1739074272
-0.00771,-0.69013,1.43627,1.05600,-0.14025,-1.08122,0.75468,-0.02920,-0.13192,-0.03282,0.33227,-0.05623,0.94093,1739074272
-0.00772,-0.69013,1.43626,1.05598,-0.14026,-1.08124,0.75468,-0.02921,-0.13192,-0.03284,0.33227,-0.05624,0.94093,1739074272
-0.00771,-0.69013,1.43625,1.05598,-0.14025,-1.08125,0.75469,-0.02920,-0.13190,-0.03284,0.33226,-0.05623,0.94094,1739074272
-0.00772,-0.69011,1.43623,1.05599,-0.14025,-1.08124,0.75469,-0.02920,-0.13191,-0.03283,0.33226,-0.05623,0.94094,1739074273
-0.00770,-0.69013,1.43623,1.05597,-0.14024,-1.08123,0.75469,-0.02919,-0.13190,-0.03284,0.33226,-0.05622,0.94094,1739074273
-0.00771,-0.69012,1.43625,1.05597,-0.14026,-1.08124,0.75468,-0.02920,-0.13192,-0.03285,0.33227,-0.05623,0.94093,1739074273
-0.00771,-0.69013,1.43625,1.05599,-0.14025,-1.08127,0.75468,-0.02920,-0.13191,-0.03284,0.33226,-0.05623,0.94094,1739074273
-0.00770,-0.69012,1.43624,1.05599,-0.14026,-1.08123,0.75469,-0.02919,-0.13191,-0.03283,0.33226,-0.05623,0.94094,1739074273
-0.00772,-0.69012,1.43624,1.05598,-0.14026,-1.08123,0.75469,-0.02920,-0.13191,-0.03283,0.33226,-0.05624,0.94094,1739074274
-0.00771,-0.69012,1.43625,1.05598,-0.14027,-1.08122,0.75468,-0.02920,-0.13191,-0.03283,0.33226,-0.05624,0.94094,1739074274
-0.00772,-0.69012,1.43622,1.05597,-0.14025,-1.08123,0.75469,-0.02920,-0.13190,-0.03284,0.33225,-0.05623,0.94094,1739074274
-0.00772,-0.69013,1.43624,1.05599,-0.14025,-1.08121,0.75469,-0.02920,-0.13191,-0.03282,0.33226,-0.05624,0.94094,1739074274
-0.00772,-0.69011,1.43624,1.05598,-0.14027,-1.08122,0.75469,-0.02921,-0.13191,-0.03283,0.33226,-0.05625,0.94094,1739074274
-0.00770,-0.69011,1.43621,1.05599,-0.14028,-1.08123,0.75470,-0.02920,-0.13190,-0.03283,0.33225,-0.05624,0.94094,1739074275
-0.00771,-0.69013,1.43623,1.05598,-0.14027,-1.08125,0.75469,-0.02920,-0.13190,-0.03284,0.33225,-0.05623,0.94094,1739074275
-0.00770,-0.69011,1.43624,1.05598,-0.14026,-1.08124,0.75469,-0.02919,-0.13192,-0.03284,0.33226,-0.05623,0.94094,1739074275
-0.00771,-0.69012,1.43624,1.05598,-0.14026,-1.08121,0.75469,-0.02920,-0.13191,-0.03282,0.33226,-0.05624,0.94094,1739074275
-0.00772,-0.69011,1.43624,1.05598,-0.14025,-1.08123,0.75468,-0.02920,-0.13192,-0.03283,0.33227,-0.05623,0.94093,1739074275
-0.00771,-0.69012,1.43624,1.05597,-0.14024,-1.08122,0.75469,-0.02919,-0.13191,-0.03283,0.33226,-0.05622,0.94094,1739074276
-0.00770,-0.69012,1.43622,1.05598,-0.14027,-1.08123,0.75469,-0.02919,-0.13190,-0.03284,0.33225,-0.05623,0.94094,1739074276
-0.00769,-0.69012,1.43623,1.05598,-0.14026,-1.08128,0.75469,-0.02919,-0.13191,-0.03286,0.33226,-0.05622,0.94094,1739074276
-0.00769,-0.69011,1.43624,1.05598,-0.14026,-1.08124,0.75469,-0.02919,-0.13192,-0.03284,0.33226,-0.05623,0.94094,1739074276
-0.00770,-0.69011,1.43621,1.05598,-0.14026,-1.08125,0.75469,-0.02919,-0.13190,-0.03284,0.33225,-0.05623,0.94094,1739074276
-0.00772,-0.69011,1.43623,1.05598,-0.14025,-1.08123,0.75469,-0.02920,-0.13191,-0.03283,0.33226,-0.05623,0.94094,1739074277
-0.00771,-0.69012,1.43621,1.05598,-0.14027,-1.08126,0.75470,-0.02920,-0.13190,-0.03285,0.33225,-0.05623,0.94094,1739074277
-0.00769,-0.69011,1.43625,1.05598,-0.14027,-1.08124,0.75468,-0.02919,-0.13192,-0.03285,0.33226,-0.05623,0.94094,1739074277
-0.00771,-0.69011,1.43625,1.05599,-0.14025,-1.08126,0.75468,-0.02920,-0.13193,-0.03284,0.33227,-0.05623,0.94093,1739074277
-0.00771,-0.69011,1.43622,1.05598,-0.14025,-1.08127,0.75469,-0.02920,-0.13191,-0.03285,0.33226,-0.05622,0.94094,1739074277
-0.00771,-0.69011,1.43624,1.05598,-0.14025,-1.08122,0.75468,-0.02920,-0.13192,-0.03283,0.33227,-0.05623,0.94093,1739074278
-0.00771,-0.69011,1.43623,1.05599,-0.14026,-1.08122,0.75469,-0.02920,-0.13191,-0.03282,0.33226,-0.05624,0.94094,1739074278
-0.00769,-0.69011,1.43622,1.05600,-0.14027,-1.08122,0.75469,-0.02919,-0.13191,-0.03282,0.33226,-0.05624,0.94094,1739074278
-0.00772,-0.69011,1.43625,1.05598,-0.14025,-1.08125,0.75468,-0.02920,-0.13193,-0.03284,0.33227,-0.05623,0.94093,1739074278
-0.00769,-0.69011,1.43621,1.05598,-0.14028,-1.08127,0.75469,-0.02919,-0.13191,-0.03285,0.33225,-0.05623,0.94094,1739074278
-0.00771,-0.69010,1.43623,1.05598,-0.14026,-1.08125,0.75469,-0.02920,-0.13192,-0.03284,0.33227,-0.05623,0.94093,1739074279
-0.00769,-0.69011,1.43622,1.05598,-0.14027,-1.08124,0.75469,-0.02919,-0.13191,-0.03284,0.33225,-0.05623,0.94094,1739074279
-0.00770,-0.69011,1.43624,1.05600,-0.14026,-1.08124,0.75468,-0.02919,-0.13192,-0.03283,0.33227,-0.05623,0.94093,1739074279
-0.00770,-0.69011,1.43622,1.05598,-0.14025,-1.08121,0.75469,-0.02919,-0.13191,-0.03282,0.33226,-0.05623,0.94094,1739074279
-0.00772,-0.69011,1.43622,1.05600,-0.14026,-1.08125,0.75469,-0.02920,-0.13191,-0.03283,0.33226,-0.05624,0.94094,1739074279
